timestamp,open,high,low,close,volume,symbol,rsi,macd,macd_signal,macd_diff,bb_upper,bb_middle,bb_lower,bb_width,price_ma7,price_ma30,price_ma90,volume_ma7,returns,log_returns,volatility,target_direction,target_price,fear_greed,fear_greed_norm,dxy,sp500,nasdaq,gold,oil,vix,dxy_returns,sp500_returns,nasdaq_returns,gold_returns,oil_returns,funding_rate,dxy_trend,equity_regime,vix_high,rate_pressure
2018-02-06,0.7051209807395935,0.7860040068626404,0.5883600115776062,0.7763929963111877,2361139968,XRPUSDT,34.13507496129992,-0.2385929724138145,-0.19106042423659214,-0.047532548177222356,1.731560457915266,1.1993620991706848,0.6671637404261037,88.7469028932258,0.8882345642362323,1.4186343908309937,1.0415487794412508,1861635693.7142856,0.12228120182370827,0.11536340121050409,0.09827343561869917,0,0.7238950133323669,50.0,0.5,89.58999633789062,2695.139892578125,7115.8798828125,1326.0999755859375,63.38999938964844,29.979999542236328,0.0004466028450016424,0.017440920592313836,0.021291634514759794,-0.005176312388644022,-0.01184726606629738,0.0,0.0,0,1,0.0
2018-02-07,0.7745760083198547,0.8054779767990112,0.7069500088691711,0.7238950133323669,1133369984,XRPUSDT,32.99591846688729,-0.24381636562795472,-0.20161161251486467,-0.04220475311309005,1.6935723193819485,1.1557278484106064,0.6178833774392641,93.07458874699661,0.8255924241883414,1.3608905613422393,1.0471755239698621,1842969984.0,-0.06761779566308579,-0.07001245787041785,0.09761351990518045,1,0.8052629828453064,50.0,0.5,90.26000213623047,2681.659912109375,7051.97998046875,1311.5999755859375,61.790000915527344,27.729999542236328,0.007478578253456991,-0.005001588416939429,-0.008979901768450649,-0.010934318880138072,-0.025240550394805217,0.0,0.0,0,1,0.0
2018-02-08,0.7292519807815552,0.8069700002670288,0.7226110100746155,0.8052629828453064,947315008,XRPUSDT,36.531310700076865,-0.23863934148269683,-0.2090171583084311,-0.029622183174265737,1.6445544813888773,1.1183884978294372,0.5922225142699971,94.09359709628995,0.8031257050377982,1.3176733295122782,1.053828634818395,1776812132.5714285,0.11240299769212592,0.10652253817099064,0.10574536228595731,1,0.9544280171394348,50.0,0.5,90.2300033569336,2581.0,6777.16015625,1316.9000244140625,61.150001525878906,33.459999084472656,-0.0003323596120859973,-0.03753641975808808,-0.03897059052633367,0.0040409034208446215,-0.010357653020969804,0.0,0.0,0,1,0.0
2018-02-09,0.7971400022506714,0.9544280171394348,0.7715399861335754,0.9544280171394348,1690339968,XRPUSDT,42.51899550911279,-0.21996452676442801,-0.2112066319996305,-0.00875789476479752,1.5729447859375265,1.0871789008378983,0.60141301573827,89.36264026559829,0.8130748527390617,1.2836569289366404,1.0620952794949214,1514037842.2857144,0.18523766455409452,0.16994331528260803,0.11918244144374532,1,1.070739984512329,50.0,0.5,90.44000244140625,2619.550048828125,6874.490234375,1313.0999755859375,59.20000076293945,29.059999465942383,0.002327375337025428,0.014936090208494734,0.014361484143950776,-0.0028856016080763824,-0.03188880971841357,0.0,0.0,0,1,0.0
2018-02-10,0.94725102186203,1.3005900382995605,0.94725102186203,1.070739984512329,4682010112,XRPUSDT,46.73844052901516,-0.19354809587832356,-0.2076749247753691,0.014126828897045557,1.5385247232239851,1.0717138975858689,0.6049030719477526,87.11482172427722,0.8340315648487636,1.2543215970198314,1.0717997348970838,1898759286.857143,0.12186562557278946,0.1149930366241982,0.12435371313614223,0,1.0041600465774536,50.0,0.5,90.44000244140625,2619.550048828125,6874.490234375,1313.0999755859375,59.20000076293945,29.059999465942383,0.002327375337025428,0.014936090208494734,0.014361484143950776,-0.0028856016080763824,-0.03188880971841357,0.0,0.0,0,1,0.0
2018-02-11,1.067330002784729,1.0750999450683594,0.9297670125961304,1.0041600465774536,2555310080,XRPUSDT,44.715011403934945,-0.17595700580705453,-0.20133134098170619,0.025374335174651652,1.502674534127021,1.0540544003248216,0.6054342665226222,85.12276665491852,0.8609540036746434,1.2196859300136567,1.0806966020001305,2093666441.142857,-0.062181238113751314,-0.06419856625011727,0.11733163341145647,1,1.0810099840164185,50.0,0.5,90.44000244140625,2619.550048828125,6874.490234375,1313.0999755859375,59.20000076293945,29.059999465942383,0.002327375337025428,0.014936090208494734,0.014361484143950776,-0.0028856016080763824,-0.03188880971841357,0.0,0.0,0,1,0.0
2018-02-12,1.006500005722046,1.1067299842834473,1.006500005722046,1.0810099840164185,1756290048,XRPUSDT,47.53821166683083,-0.154039125348028,-0.19187289785497058,0.03783377250694259,1.4710538120323964,1.0412514001131057,0.611448988193815,82.55497411530078,0.916555574962071,1.1883412659168244,1.0903764352202416,2160825024.0,0.07653156257401172,0.07374435701533165,0.11933725978468174,0,1.0274100303649902,50.0,0.5,90.20999908447266,2656.0,6981.9599609375,1324.199951171875,59.290000915527344,25.610000610351562,-0.002543159561308128,0.013914584754042503,0.015633119387545413,0.008453260065734547,0.001520272828176017,0.0,0.0,0,1,0.0
2018-02-13,1.079740047454834,1.0829299688339233,1.0147099494934082,1.0274100303649902,921100032,XRPUSDT,45.78216377782464,-0.13938734493382732,-0.18137578727074194,0.04198844233691462,1.4293911031906126,1.0247644037008286,0.6201377042110445,78.96970230982213,0.9524151512554714,1.160548601547877,1.099425924486584,1955105033.142857,-0.04958321795723042,-0.05085467265637049,0.11394909250177525,1,1.1416200399398804,50.0,0.5,89.69999694824219,2662.93994140625,7013.509765625,1328.0999755859375,59.189998626708984,24.969999313354492,-0.0056534989624920096,0.0026129297463290957,0.004518760471846628,0.002945192990387202,-0.0016866636409879066,0.0,0.0012278224673287763,0,1,0.0
2018-02-14,1.0260800123214722,1.1650999784469604,1.0212899446487427,1.1416200399398804,1457600000,XRPUSDT,50.0188310829005,-0.11720880002859246,-0.16854238982231204,0.051333589793719575,1.403061314122384,1.0162339061498642,0.6294064981773444,76.12960079989189,1.0120901550565446,1.1427116016546885,1.109587180448903,2001423606.857143,0.11116302761256547,0.10540723941756336,0.11778788850184696,1,1.1468600034713745,50.0,0.5,89.12000274658203,2698.6298828125,7143.6201171875,1355.5,60.599998474121094,19.260000228881836,-0.006465933348858588,0.013402458257245842,0.01855138951972446,0.02063099534504098,0.023821589459808834,0.0,-0.01263017242042408,0,0,0.0
2018-02-15,1.139050006866455,1.1639599800109863,1.1114699840545654,1.1468600034713745,1188530048,XRPUSDT,50.21106225783817,-0.09807873157293501,-0.15444965817243664,0.05637092659950163,1.393390959034664,1.0127134054899216,0.6320358519451792,75.1797204383962,1.0608897294316972,1.1416322688261669,1.1198125026292272,2035882898.2857144,0.004589936535951189,0.004579434899550926,0.1062518041264251,0,1.1380300521850586,50.0,0.5,88.58999633789062,2731.199951171875,7256.43017578125,1352.0999755859375,61.34000015258789,19.1299991607666,-0.005947109429501607,0.012069112762299383,0.015791721388197733,-0.0025083175315843143,0.0122112491270574,0.0,-0.018175850138843486,0,0,0.0
2018-02-16,1.1449400186538696,1.1518399715423584,1.1126099824905396,1.1380300521850586,568339008,XRPUSDT,49.86303691983121,-0.0826774634373777,-0.14009521922542487,0.05741775578804717,1.3821170365809294,1.0086594074964523,0.6352017784119752,74.0502941446646,1.0871185915810722,1.1360219379266103,1.129916981028186,1875597046.857143,-0.007699240761373627,-0.007729032932105578,0.10277519387398806,1,1.2049800157546997,50.0,0.5,89.0999984741211,2732.219970703125,7239.47021484375,1353.199951171875,61.68000030517578,19.459999084472656,0.005756881784770185,0.0003734693722488025,-0.002337232017212143,0.0008135312519776949,0.005542878248159688,0.0,-0.014816496363468268,0,0,0.0
2018-02-17,1.13742995262146,1.2175899744033813,1.1325199604034424,1.2049800157546997,1186729984,XRPUSDT,52.548610814683705,-0.06432801166821034,-0.12494177771398196,0.06061376604577162,1.3398584195413672,0.9989284068346024,0.6579983941278376,68.25914857844549,1.1062957389014108,1.1229686041673024,1.1407388034794066,1376271314.2857144,0.05882969737143129,0.057164239118222306,0.10307849112217549,0,1.120460033416748,50.0,0.5,89.0999984741211,2732.219970703125,7239.47021484375,1353.199951171875,61.68000030517578,19.459999084472656,0.005756881784770185,0.0003734693722488025,-0.002337232017212143,0.0008135312519776949,0.005542878248159688,0.0,-0.014816496363468268,0,0,0.0
2018-02-18,1.2047799825668335,1.2073400020599365,1.0933599472045898,1.120460033416748,1113650048,XRPUSDT,48.981589589085715,-0.05596091258635494,-0.11114560468845656,0.055184692102101626,1.301231222748055,0.9887529104948044,0.6762745982415539,63.20655220056467,1.1229100227355957,1.1085822721322378,1.1505354816714923,1170319881.142857,-0.0701422274501502,-0.07272363727233665,0.09879141703003082,1,1.1444200277328491,50.0,0.5,89.0999984741211,2732.219970703125,7239.47021484375,1353.199951171875,61.68000030517578,19.459999084472656,0.005756881784770185,0.0003734693722488025,-0.002337232017212143,0.0008135312519776949,0.005542878248159688,0.0,-0.014816496363468268,0,0,0.0
2018-02-19,1.1231499910354614,1.1664299964904785,1.1209700107574463,1.1444200277328491,556304000,XRPUSDT,50.017388369301926,-0.046856423302291006,-0.09828776841122346,0.05143134510893245,1.3020960109539297,0.9890459090471267,0.6759958071403238,63.30345215388511,1.1319686004093714,1.094108941157659,1.1606593597266408,998893302.8571428,0.021384068687427593,0.02115863758423767,0.08440548846149332,0,1.089460015296936,50.0,0.5,89.0999984741211,2732.219970703125,7239.47021484375,1353.199951171875,61.68000030517578,19.459999084472656,0.005756881784770185,0.0003734693722488025,-0.002337232017212143,0.0008135312519776949,0.005542878248159688,0.0,-0.012304629438164127,0,0,0.0
2018-02-20,1.1445499658584595,1.1744799613952637,1.08364999294281,1.089460015296936,806673024,XRPUSDT,47.628686906070925,-0.04357357458969502,-0.08734492964691777,0.04377135505722275,1.2919188103280193,0.9853994101285934,0.6788800099291676,62.212215077219376,1.140832883971078,1.0844229400157928,1.1701104821430313,982546587.4285715,-0.04802433643597759,-0.049215808000692876,0.08387289887698735,0,1.0153900384902954,50.0,0.5,89.72000122070312,2716.260009765625,7234.31005859375,1328.800048828125,61.900001525878906,20.600000381469727,0.006958504570144353,-0.005841389459353419,-0.0007127809213746117,-0.018031261619999017,0.003566816141611806,0.0,0.0002230130785008111,0,1,0.0
2018-02-21,1.0819900035858154,1.0958800315856934,0.9988809823989868,1.0153900384902954,871526016,XRPUSDT,44.54134810435694,-0.04641369326850753,-0.07915868237123573,0.0327449891027282,1.2946390299246,0.9880424112081527,0.6814457924917054,62.06142878857778,1.1228000266211373,1.0730242749055228,1.1786992381016412,898821732.5714285,-0.06798778823145024,-0.07040936162643155,0.08390527024463103,0,0.9417880177497864,50.0,0.5,90.08000183105469,2701.330078125,7218.22998046875,1330.0,61.68000030517578,20.020000457763672,0.004012490029575488,-0.0054965031281792864,-0.0022227521345865586,0.0009030336602811051,-0.0035541391806128697,0.0,0.010771982213717779,0,1,0.0
2018-02-22,1.0122599601745605,1.047320008277893,0.9224579930305481,0.9417880177497864,889707008,XRPUSDT,41.65210024347504,-0.05398131276803375,-0.07412320845059533,0.020141895682561584,1.2946432099738627,0.9908926129341126,0.6871420158943624,61.30847946082073,1.0935040286609106,1.0598482092221577,1.1864453049169645,856132726.8571428,-0.07248645146247656,-0.07524787701961028,0.08408095844792163,1,0.9988549947738647,50.0,0.5,89.75,2703.9599609375,7210.08984375,1330.5999755859375,62.77000045776367,18.719999313354492,-0.0036634305544709367,0.0009735510790762625,-0.0011277192249036228,0.0004511094631109991,0.017671857120539425,0.0,0.013094070550415227,0,0,0.0
2018-02-23,0.9341760277748108,1.027209997177124,0.898285984992981,0.9988549947738647,896403968,XRPUSDT,44.65001161803851,-0.05474283628547938,-0.07024713401757214,0.015504297732092762,1.2968373863897082,0.994633212685585,0.6924290389814619,60.766958080587116,1.0736218776021684,1.0479050437609354,1.194739327000247,902999149.7142857,0.060594290804875994,0.05882940272024169,0.07002294051130843,0,0.9544020295143127,50.0,0.5,89.87999725341797,2747.300048828125,7337.39013671875,1328.199951171875,63.54999923706055,16.489999771118164,0.0014484373639884751,0.01602837635051313,0.017655853911321184,-0.001803715961294583,0.01242629876706336,0.0,0.008754195203756643,0,0,0.0
2018-02-24,0.9976590275764465,1.0139399766921997,0.9294559955596924,0.9544020295143127,489920000,XRPUSDT,42.805042723224005,-0.05826172702457644,-0.067850052618973,0.009588325594396568,1.293210912528359,1.0015681654214859,0.7099254183146126,58.23722382073563,1.0378250224249703,1.035977445046107,1.2025791496038436,803454866.2857143,-0.04450392248337898,-0.045524620473374175,0.062462700296309515,0,0.9434869885444641,50.0,0.5,89.87999725341797,2747.300048828125,7337.39013671875,1328.199951171875,63.54999923706055,16.489999771118164,0.0014484373639884751,0.01602837635051313,0.017655853911321184,-0.001803715961294583,0.01242629876706336,0.0,0.008754195203756643,0,0,0.0
2018-02-25,0.951977014541626,0.9675970077514648,0.915278971195221,0.9434869885444641,360271008,XRPUSDT,42.34239312453044,-0.061225456917195054,-0.06652513347861742,0.00529967656142237,1.270872878435272,1.0141525655984878,0.7574322527617035,50.627552805190504,1.012543158871787,1.0268513441085816,1.2102409273386001,695829289.1428572,-0.011436523218001926,-0.011502423175717983,0.060415188851909996,1,0.9568589925765991,50.0,0.5,89.87999725341797,2747.300048828125,7337.39013671875,1328.199951171875,63.54999923706055,16.489999771118164,0.0014484373639884751,0.01602837635051313,0.017655853911321184,-0.001803715961294583,0.01242629876706336,0.0,0.008754195203756643,1,0,0.0
2018-02-26,0.9437040090560913,0.9709060192108154,0.9134029746055603,0.9568589925765991,458612992,XRPUSDT,43.153019018206884,-0.06178302893970655,-0.06557671257083525,0.003793683631128697,1.2575478505322548,1.0231758654117584,0.788803880291262,45.81264923135724,0.9857487252780369,1.01810964345932,1.2175487829579248,681873430.8571428,0.014172960723882744,0.014073463329120229,0.056275820691704274,0,0.9473050236701965,50.0,0.5,89.81999969482422,2779.60009765625,7421.4599609375,1330.699951171875,63.90999984741211,15.800000190734863,-0.0006675295997683461,0.011757015343810906,0.011457728518214694,0.0018822467187973313,0.005664840514138403,0.0,0.008080821919567605,1,0,0.0
2018-02-27,0.9593020081520081,0.9725800156593323,0.9449769854545593,0.9473050236701965,312712992,XRPUSDT,42.691197457974205,-0.062277932984752704,-0.06491695665361874,0.0026390236688660362,1.2284303125166458,1.0343463659286498,0.8402624193406539,37.52784424659235,0.9654408693313599,1.0030331432819366,1.2253736832075648,611307712.0,-0.0099847197763967,-0.010034901403316917,0.054962829211243645,0,0.9045829772949219,50.0,0.5,90.36000061035156,2744.280029296875,7330.35009765625,1315.5,63.0099983215332,18.59000015258789,0.006012034261434707,-0.012706888443829278,-0.012276541780296912,-0.011422523280690933,-0.01408232714798463,0.0,0.007133296711333115,1,0,0.0
2018-02-28,0.9446970224380493,0.9555500149726868,0.9037870168685913,0.9045829772949219,329529984,XRPUSDT,40.59886900147909,-0.06536398477665084,-0.06500636227822516,-0.0003576224984256776,1.2137881571958518,1.0393123656511307,0.8648365741064097,33.57523634108052,0.9496112891605922,0.9890535771846771,1.2326370717750654,533879707.4285714,-0.045098511364116134,-0.04614709708292491,0.0445756360045472,1,0.9283469915390015,50.0,0.5,90.61000061035156,2713.830078125,7273.009765625,1315.5,61.63999938964844,19.850000381469727,0.0027667109153532987,-0.011095788639207016,-0.007822318343237544,0.0,-0.0217425641704323,0.0,0.00588364529888552,1,0,0.0
2018-03-01,0.9041309952735901,0.9537960290908813,0.8906300067901611,0.9283469915390015,475256992,XRPUSDT,42.29309653802225,-0.0651412380667683,-0.0650333374359338,-0.00010790063083450374,1.215368377412683,1.038008314371109,0.8606482513295347,34.173148824733666,0.9476911425590515,0.9820464750130972,1.2401109382510185,474672562.28571427,0.026270684769178265,0.025931537263890202,0.045692029127607,0,0.9101439714431763,50.0,0.5,90.31999969482422,2677.669921875,7180.56005859375,1302.9000244140625,60.9900016784668,22.469999313354492,-0.003200539825338189,-0.013324399541987275,-0.01271134097305937,-0.00957808862480991,-0.010545063556421708,0.0,0.0063509715300749114,1,1,0.0
2018-03-02,0.9266380071640015,0.9339119791984558,0.9022859930992126,0.9101439714431763,271036000,XRPUSDT,41.320897699245265,-0.06567646389354409,-0.06516196272745586,-0.000514501166088227,1.2150575961673051,1.0299785137176514,0.8448994312679976,35.93843560515081,0.935018139226096,0.9736382742722829,1.2473848490251436,385334281.14285713,-0.019607991690314464,-0.019802778820311947,0.04567639466532933,0,0.907804012298584,50.0,0.5,89.94000244140625,2691.25,7257.8701171875,1321.0999755859375,61.25,19.59000015258789,-0.004207232669418914,0.005071602744632031,0.010766577810490618,0.013968801006093878,0.004262966295752735,0.0,0.0006676144840003229,1,0,0.0
2018-03-03,0.9087859988212585,0.9265120029449463,0.9036039710044861,0.907804012298584,280852992,XRPUSDT,41.189821140794784,-0.06553401404407899,-0.0652363729907805,-0.0002976410532984919,1.217549446126296,1.0251607120037078,0.8327719778811199,37.53338025343526,0.9283612796238491,0.9718140741189321,1.2546653603514035,355467565.71428573,-0.0025709769201480714,-0.0025742875569079,0.04073748782099566,1,1.0055400133132935,50.0,0.5,89.94000244140625,2691.25,7257.8701171875,1321.0999755859375,61.25,19.59000015258789,-0.004207232669418914,0.005071602744632031,0.010766577810490618,0.013968801006093878,0.004262966295752735,0.0,0.0006676144840003229,1,0,0.0
2018-03-04,0.9060080051422119,1.0263099670410156,0.8956180214881897,1.0055400133132935,797225984,XRPUSDT,48.53345877395993,-0.056878977596241276,-0.06356489391187266,0.006685916315631382,1.2122002999669954,1.0213872134685515,0.8305741269701078,37.36351581110114,0.9372259974479675,0.9758392751216889,1.2630205715696017,417889705.14285713,0.10766200599536813,0.10225149304761826,0.05025361328989596,0,0.9593679904937744,50.0,0.5,89.94000244140625,2691.25,7257.8701171875,1321.0999755859375,61.25,19.59000015258789,-0.004207232669418914,0.005071602744632031,0.010766577810490618,0.013968801006093878,0.004262966295752735,0.0,0.0006676144840003229,1,0,0.0
2018-03-05,1.0142899751663208,1.0802099704742432,0.9561160206794739,0.9593679904937744,1706819968,XRPUSDT,45.634380650053096,-0.0531330109449768,-0.06147851731849349,0.008345506373516692,1.2106645310458668,1.017985111474991,0.8253056919041151,37.85505650307528,0.9375844257218497,0.9770167748133342,1.2709457602765826,596204987.4285715,-0.045917638490964086,-0.04700527844161791,0.05059438327995267,0,0.9228870272636414,50.0,0.5,90.08000183105469,2720.93994140625,7330.7099609375,1318.0999755859375,62.56999969482422,18.729999542236328,0.0015565864559503595,0.011032026532745043,0.010035980607796535,-0.00227083495226732,0.02155101542570148,0.0,0.0028947020386758116,1,0,0.0
2018-03-06,0.9544479846954346,0.9913060069084167,0.9168630242347717,0.9228870272636414,875180032,XRPUSDT,43.42712888779919,-0.05250279469872621,-0.059683372794540036,0.007180578095813829,1.195193424724498,1.007048460841179,0.8189034969578599,37.365622648618746,0.9340961405209133,0.9805895765622457,1.2786162383026547,676557421.7142857,-0.03802603754932121,-0.03876789474230842,0.0501051061985259,0,0.871209979057312,50.0,0.5,89.62000274658203,2728.1201171875,7372.009765625,1333.5999755859375,62.599998474121094,18.360000610351562,-0.005106561668763998,0.002638858606169414,0.005633806944698394,0.01175935079818946,0.0004794434943773407,0.0,-0.008189440668117443,1,0,0.0
2018-03-07,0.924377977848053,0.9306589961051941,0.8248950242996216,0.871209979057312,809598016,XRPUSDT,40.44298986694596,-0.05553309869662759,-0.05885331797495755,0.0033202192783299556,1.1787913304224305,0.9932659596204758,0.8077405888185212,37.3566352506117,0.9293285693441119,0.9865699430306752,1.285820538136694,745138569.1428572,-0.05599498820516713,-0.05762380374603377,0.049142451465153704,0,0.8258569836616516,50.0,0.5,89.63999938964844,2726.800048828125,7396.64990234375,1326.0,61.150001525878906,17.760000228881836,0.00022312700796223162,-0.00048387472056610203,0.003342390677999907,-0.005698842025396944,-0.02316289111159675,0.0,-0.010705233574320405,1,0,0.0
2018-03-08,0.8725079894065857,0.888562023639679,0.8253870010375977,0.8258569836616516,499496000,XRPUSDT,37.976572017941706,-0.060892315436556155,-0.059261117467277274,-0.0016311979692788803,1.1643628698800095,0.9776573061943055,0.7909517425086015,38.19448031590673,0.9146871396473476,0.9882187426090241,1.292195338010788,748601284.5714285,-0.05205747923679016,-0.05346141067163444,0.04741003283536443,1,0.8497610092163086,50.0,0.5,90.12000274658203,2738.969970703125,7427.9501953125,1319.9000244140625,60.119998931884766,16.540000915527344,0.005354789828222906,0.004463078207817217,0.004231685071214741,-0.004600283247313319,-0.016843868655640803,0.0,-0.0022143152005972278,1,0,0.0
2018-03-09,0.826121985912323,0.8561819791793823,0.7514849901199341,0.8497610092163086,989203008,XRPUSDT,40.05172372552888,-0.062490328616623736,-0.05990695969714657,-0.0025833689194771636,1.1227875213273213,0.9598963558673859,0.7970051904074504,33.93932364973779,0.9060610021863665,0.9924142758051554,1.2989181492063735,851196571.4285715,0.028944509797171225,0.028533529058837423,0.04453872485998752,0,0.7966269850730896,50.0,0.5,90.08999633789062,2786.570068359375,7560.81005859375,1322.4000244140625,62.040000915527344,14.640000343322754,-0.00033296058340992474,0.01737883151892694,0.01788647739790883,0.0018940828500324525,0.03193616130662136,0.0,0.0016677106116613771,1,0,0.0
2018-03-10,0.8548719882965088,0.8604429960250854,0.7937359809875488,0.7966269850730896,402670016,XRPUSDT,37.081825670218144,-0.06726880436039084,-0.06137932862979543,-0.005889475730595416,1.103892380664084,0.943704703450203,0.7835170262363221,33.948686835666194,0.8901785697255816,0.9921264092127482,1.3051325268215603,868599003.4285715,-0.0625281974189682,-0.06456859883680005,0.04583631229519292,1,0.8311219811439514,50.0,0.5,90.08999633789062,2786.570068359375,7560.81005859375,1322.4000244140625,62.040000915527344,14.640000343322754,-0.00033296058340992474,0.01737883151892694,0.01788647739790883,0.0018940828500324525,0.03193616130662136,0.0,0.0016677106116613771,1,0,0.0
2018-03-11,0.7957649827003479,0.8404070138931274,0.7757369875907898,0.8311219811439514,472972000,XRPUSDT,40.182910744840775,-0.06749429074816926,-0.0626023210534702,-0.004891969694699058,1.0664456567165885,0.928039801120758,0.7896339455249274,29.827568910015096,0.8652617079871041,0.9880162080128988,1.311570648683442,822277005.7142857,0.04330131506616852,0.042390026978070254,0.048152156219305395,0,0.8010479807853699,50.0,0.5,90.08999633789062,2786.570068359375,7560.81005859375,1322.4000244140625,62.040000915527344,14.640000343322754,-0.00033296058340992474,0.01737883151892694,0.01788647739790883,0.0018940828500324525,0.03193616130662136,0.0,0.0016677106116613771,1,0,0.0
2018-03-12,0.8321269750595093,0.8383280038833618,0.7878819704055786,0.8010479807853699,355031008,XRPUSDT,38.40564482252812,-0.06930085372163552,-0.06394202758710327,-0.005358826134532257,1.041441158479624,0.9136191993951798,0.7857972403107357,27.981452046774596,0.8426445637430463,0.9790264745553334,1.316320726275444,629164297.1428572,-0.036184821290838554,-0.03685572608360405,0.04825243227614838,0,0.7897109985351562,50.0,0.5,89.9000015258789,2783.02001953125,7588.31982421875,1319.4000244140625,61.36000061035156,15.779999732971191,-0.002108944608002039,-0.001273985129042532,0.003638468022845176,-0.0022686024989519993,-0.010960675292407851,0.0,-0.001998227148278353,1,0,0.0
2018-03-13,0.7984510064125061,0.8057289719581604,0.7784709930419922,0.7897109985351562,279679008,XRPUSDT,37.728208997689435,-0.07083087339634397,-0.06531979674895141,-0.00551107664739256,1.0320593031599654,0.9023352473974228,0.7726111916348801,28.752962080712614,0.8236194167818341,0.9718781729539235,1.3198612597253587,544092722.2857143,-0.014152688131238489,-0.01425379248782282,0.04825484560238983,0,0.7019019722938538,50.0,0.5,89.66000366210938,2765.31005859375,7511.009765625,1325.9000244140625,60.709999084472656,16.350000381469727,-0.002669609117864624,-0.006363576551088879,-0.01018803376565769,0.004926481642962388,-0.010593245101259807,0.0,0.00044633914641201144,1,0,0.0
2018-03-14,0.7895690202713013,0.7990800142288208,0.676010012626648,0.7019019722938538,479148992,XRPUSDT,32.889235390642696,-0.0782271259653351,-0.06790126259222816,-0.010325863373106939,1.0451836809293504,0.8903409451246261,0.7354982093199018,34.78279565881362,0.7994325586727687,0.9592412392298381,1.318057248327467,496885718.85714287,-0.1111913426610246,-0.11787330022375961,0.05457636676891603,0,0.6972690224647522,50.0,0.5,89.69999694824219,2749.47998046875,7496.81005859375,1324.4000244140625,60.959999084472656,17.229999542236328,0.00044605492415028536,-0.005724521948562322,-0.0018905190479496792,-0.0011313070158988081,0.004117937798881366,0.0,0.0006693168117164472,1,0,0.0
2018-03-15,0.7029129862785339,0.7306730151176453,0.6438450217247009,0.6972690224647522,888345024,XRPUSDT,32.65128280289659,-0.08350001356597925,-0.07102101278697838,-0.012479000779000868,1.0430919939264829,0.8752616465091705,0.707431299091858,38.3497547474346,0.7810628499303546,0.9482365389664967,1.3174026707808177,552435579.4285715,-0.0066005653381494556,-0.006622445403219837,0.05328304472265059,0,0.6892600059509277,50.0,0.5,90.13999938964844,2747.330078125,7481.740234375,1316.800048828125,61.189998626708984,16.59000015258789,0.004905267072195407,-0.000781930531963182,-0.002010164870253739,-0.0057384290590751785,0.003772958426682571,0.0,0.00022188906410303133,1,0,0.0
2018-03-16,0.6990630030632019,0.7117800116539001,0.6744629740715027,0.6892600059509277,502740000,XRPUSDT,32.217339880820845,-0.08731852210814539,-0.07428051465121178,-0.013038007456933606,1.0440229636332552,0.8620045453310012,0.6799861270287473,42.23142889167961,0.7581341351781573,0.933157871166865,1.316631759537591,482940864.0,-0.011486264635009458,-0.011552741308679528,0.0533192162572559,0,0.6378560066223145,50.0,0.5,90.2300033569336,2752.010009765625,7481.990234375,1311.300048828125,62.34000015258789,15.800000190734863,0.000998490879682512,0.001703447167811456,3.341468591111507e-05,-0.004176792068693147,0.01879394593378758,0.0,0.001554079528628849,1,0,0.0
